n_shots,accuracy,run_num,nspw,f1
2000,89.2,6,2000,0.7504707393303751
75,88.4,6,75,0.741020723560967
2000,88.0,1,2000,0.7245535016341005
2,72.0,7,2,0.593029843800116
5,78.8,8,5,0.6617630841596537
20,87.2,7,20,0.730779566694359
1000,89.2,7,1000,0.7498822646139285
1000,88.4,0,1000,0.7493386777381617
20,86.0,0,20,0.7150382626312555
1500,88.4,5,1500,0.7275613657237399
10,83.6,3,10,0.6808118973866677
25,86.8,4,25,0.7370496378541358
5,78.8,1,5,0.6617630841596537
5,78.8,6,5,0.6617630841596537
20,87.2,9,20,0.730779566694359
1500,89.60000000000001,2,1500,0.7474799683629306
10,84.0,4,10,0.6825529386307516
1000,87.2,9,1000,0.7330367415663596
25,86.4,3,25,0.7333858596228836
750,88.4,0,750,0.7419446668068679
750,88.8,7,750,0.7468955982283877
750,87.6,9,750,0.7311665654101054
250,87.2,2,250,0.7276104350179302
250,86.8,5,250,0.7262551870363846
50,87.6,5,50,0.7334836484328027
1,69.19999999999999,3,1,0.5835536288477334
500,88.8,3,500,0.7467047858543504
1,69.19999999999999,4,1,0.5835536288477334
500,88.0,4,500,0.7408866183635263
50,88.0,2,50,0.7369885060742827
