n_shots,accuracy,run_num,nspw,f1
25,57.599999999999994,5,25,0.3504544842649959
500,88.4,7,500,0.7146155411451232
10,48.8,2,10,0.2062187754700524
20,68.0,8,20,0.46317083140867915
25,67.2,2,25,0.418971846972624
500,90.4,0,500,0.7585774889253897
10,52.400000000000006,5,10,0.32573631229977984
100,80.80000000000001,1,100,0.5855783761291267
200,80.80000000000001,5,200,0.6457069897919735
2,29.2,9,2,0.2583010366603638
200,83.2,2,200,0.6618973471741638
100,84.39999999999999,6,100,0.6735938847283871
2,32.0,0,2,0.3049669925346143
100,80.0,8,100,0.5718546924578425
2,45.6,7,2,0.35646488020420763
5,42.8,8,5,0.26896606140683577
1,38.4,7,1,0.31154121076721697
1,8.0,0,1,0.020032581674830473
1000,89.2,4,1000,0.7431802516094265
50,70.0,4,50,0.4094213124220632
5,45.6,1,5,0.33466064632063536
5,28.4,6,5,0.2641521853021934
1000,88.4,3,1000,0.7499603110833186
1,1.6,9,1,0.0009263547938860583
50,75.6,3,50,0.5231892262571776
200,85.2,1,200,0.7107345920693019
100,76.4,5,100,0.5571149227505434
100,83.2,2,100,0.6156717028256822
200,88.8,6,200,0.7266467783420604
2,19.2,4,2,0.15039927166152656
200,87.6,8,200,0.7186624351712991
2,10.8,3,2,0.06631573083778965
1000,89.2,9,1000,0.728177714694346
1,8.799999999999999,3,1,0.05358830224315762
50,75.2,9,50,0.5507747181134278
1,6.4,4,1,0.010689437065148643
5,30.8,5,5,0.14443900171047996
1000,90.0,0,1000,0.7499811377866965
50,71.6,0,50,0.5022792085434424
1000,88.4,7,1000,0.7006636128087126
50,73.2,7,50,0.5435442052371208
5,36.8,2,5,0.18339649835813518
750,90.0,0,750,0.7535458342276654
1259,89.2,9,1259,0.7259137675282922
750,90.0,7,750,0.738290014560081
75,77.2,4,75,0.49008603361259956
1259,87.6,7,1259,0.6965319249090756
250,86.0,2,250,0.708779280600215
750,86.4,9,750,0.6626441783885214
75,82.0,3,75,0.6087017694879713
250,82.8,5,250,0.668210343720116
1259,90.0,0,1259,0.7757140013830447
25,69.6,8,25,0.44690626457092764
20,57.199999999999996,2,20,0.27191835543619897
20,50.0,5,20,0.3121087066856618
10,52.0,8,10,0.3190245082081478
25,62.8,1,25,0.4606840565681035
500,88.4,3,500,0.73353519296074
10,43.6,6,10,0.35247244431484165
25,49.6,6,25,0.4090596841556629
500,88.4,4,500,0.7144554453096602
10,53.2,1,10,0.36818371674635947
1000,91.2,6,1000,0.7421215242609929
50,72.0,6,50,0.592030929294728
5,32.0,3,5,0.25771455639876695
5,42.4,4,5,0.3467791462728282
1000,92.80000000000001,1,1000,0.804947195547787
50,74.0,1,50,0.5494587129022832
1,14.799999999999999,5,1,0.028356647096403058
1000,88.8,8,1000,0.7288551958858814
1,13.600000000000001,2,1,0.00704225352112676
50,75.6,8,50,0.5269246899866257
2,46.0,2,2,0.3393324447767502
2,36.4,5,2,0.20898938931028757
200,86.4,9,200,0.6893371910672949
100,84.39999999999999,3,100,0.622602380654454
200,86.0,7,200,0.7090495290652173
200,83.2,0,200,0.5889952585639573
100,73.6,4,100,0.5177177853349304
25,56.39999999999999,7,25,0.3785905282585261
500,86.8,5,500,0.7136777929564141
10,48.0,0,10,0.4197203155105443
25,68.0,0,25,0.5022757028238534
500,88.4,2,500,0.7060014831539024
10,47.599999999999994,7,10,0.3371982034358156
20,60.0,4,20,0.4779027034527636
10,46.0,9,10,0.35472259032630543
25,66.8,9,25,0.5259333374369893
20,65.2,3,20,0.4112540854937504
75,81.6,2,75,0.5995581504232023
1259,91.60000000000001,1,1259,0.767861626115951
250,83.2,4,250,0.6672770025989516
75,72.8,5,75,0.5233199815453937
750,88.8,8,750,0.7250639985572483
250,88.0,3,250,0.7246645344237689
1259,90.8,6,1259,0.7381381467482038
750,90.0,6,750,0.726753720099911
1259,89.2,8,1259,0.7192907814302503
750,92.4,1,750,0.7914363311718707
